af_id,af_pattern,af_user,af_user_text,af_timestamp,af_enabled,af_comments,af_public_comments,af_hidden,af_hit_count,af_throttled,af_deleted,af_actions,af_global,af_group
856,"article_namespace == 0 &
removed_lines irlike ""({{\s*Copyvio-revdel|{{\s*revdel).*}}"" &
!""sysop"" in user_groups",14882394,MusikAnimal,20180412170902,1,"To track the removal of revdel related templates, as only admins can action these. Logging only, no disallow, tested on 773. Public --TNT 20/05/2017

Putting namespace restriction first since it will cancel out more edits (sysops make up a small percentage) ~MA

False positive fix suggested by Jiten --TNT 7/Dec/17

!sysop is the least likely to evaluate to false, methinks, so moving to the bottom ~MA",Non-admin removing revdel templates,0,687,0,0,,0,default
99,"((article_namespace ==2) | 
 (article_namespace ==3 &
  count(""/"",article_text)!= 0
 )
) &
count(user_name ,article_text) == 0 &
(!(""bot"" in user_groups) & !(""sysop"" in user_groups))",1130897,Ruslik0,20090408125315,0,"Setting to not trip on admins either, I just set this off. Is this entirely necessary, though? Some users have guestbooks or sandboxes they invite edits on... - Hersfold

I'd disable this; it's not really any help. -Stifle

If the user invites edits it's usually recognizeable either by the page name or because it has some template or line that says, please edit this page or some permutation of it. That said, I'm not entirely sure it's helpful either. These are generally the sort of thing that can easily be recognized in recentchanges or the page history of the page in question. --Mgm

-As noted by the hit rate, there are a lot of edits, and we will never be able to filter good from bad. Disabling this. -Prodego
Marked as deleted - Ruslik",Edits to an other user's userspace,0,686,0,1,,0,default
651,,82835,Rich Farmbrough,20150826005013,1,,AfricaTanz,1,685,0,0,"warn,disallow",0,default
433,,258000,King of Hearts,20120808231801,0,,University of Oklahoma spelling vandal,1,684,1,1,,0,default
624,,11250185,DoRD,20180424211305,0,,CheckUser Sock block,1,680,0,0,,0,default
946,,365454,Zzuuzz,20190104123050,1,,LTA 946,1,657,0,0,"throttle,warn",0,default
918,,14882394,MusikAnimal,20180912233708,1,,LTA 918,1,650,0,0,,0,default
563,,14882394,MusikAnimal,20160614034434,0,,Graham W Phillips,1,643,0,1,,0,default
765,"( article_namespace = 0 ) &
contains_any( new_pst, 'cx-segment', 'cx-highlight', 'cx-linter', 'data-segmentid', 'data-cx-mt-provider' )",59944,Kaldari,20171025201214,0,"2017-10-25: Disabling. This is not hit very much, T136596 has been resolved, and the usage of new_pst is slowing down editing https://logstash.wikimedia.org/app/kibana#/doc/logstash-*/logstash-2017.10.25/mediawiki?id=AV9VDX7QePsvZ6Lqf_ZK&_g=h@44136fa

2016-08-14: Added data-cx-mt-provider.

2016-07-16: Added cx-linter.

2016-06-19: Re-enabled, because https://phabricator.wikimedia.org/T136596 is supposed to be resolved.

2016-06-01: Disabled because of unnecessary warnings shown while editing translations.",Unnecessary syntax in translated articles,0,620,0,0,tag,0,default
799,,365454,Zzuuzz,20181216194154,1,,Ref Desk Nazi,1,610,0,0,"throttle,disallow",0,default
601,,16980,Dragons flight,20150218071840,0,,Colton Cosmic,1,606,0,0,disallow,0,default
864,,3174456,Oshwah,20180128000704,1,,Kargbo Spammer,1,601,0,0,disallow,0,default
123,"(action == ""move"") &
(moved_from_namespace == 2 | moved_from_namespace == 3) &
(user_editcount < 50) &
!(moved_from_text contains ""/"") &
!(user_name in moved_from_text)",258000,King of Hearts,20120808231142,0,"Testing

Apostrophe patrol!  (filter title)  --NW

-Allow moving subpages into article space, to allow for sandboxes. -X!
--That last one should have a ! in front of it, right? You were trying *not* to include subpages.-NW
---Yes, of course. :) -X!

*No false positives in several days, activating warn and disallow. --NW

No need for this to be private. --Conti

Disabling due to condition limit; also, the most recent hits are falses positives --Feezo

Marked as deleted - KoH",New users moving other users' pages,0,599,0,1,"warn,disallow",0,default
445,,258000,King of Hearts,20130404081019,0,,Disruptive user threatening self harm,1,596,0,1,"throttle,disallow",0,default
519,,9698266,Elockid,20140407012139,0,,Possible sockpuppets,1,588,0,0,,0,default
587,,10639536,Reaper Eternal,20140102185135,0,,Inappropriate external links,1,585,0,1,"warn,disallow",0,default
386,,451766,Prodego,20110602033814,0,,Throttle IP talk page creation,1,582,0,1,throttle,0,default
880,,664832,Ritchie333,20180626171659,1,,Vote (X) for Change,1,572,0,0,disallow,0,default
269,,258000,King of Hearts,20110310111002,0,,TFA Vandalism,1,566,0,1,"warn,disallow",0,default
526,"article_namespace == 0 
& user_age <1000
& lcase(added_lines) rlike ""bra[sz]il(ian)?[^\w]*(hot[^\w]*100)|billboard bra[sz]il|hot100brasil|singlechart\|bra""",3210516,Kww,20150625141156,0,"Putting in as a log-only filter for now. Eventually, I'll probably wind up blocking all edits that match, as there is simply too much reference forgery occurring with hot100brasil positions being inserted as if they were from Billboard Brasil.


added fresh range 21:17 UTC Jan 16 2013

removed range specifics: just checking all anons

overfiring. Disabling for now.

changed ""new_wikitext"" to ""added_lines""

expanded pattern

expanding pattern again to catch singlechart insertions now that it's available 2-12-2013

catching fresh accounts",hot100brasil insertions,0,560,0,1,warn,0,default
436,,365454,Zzuuzz,20170402073639,0,,Sole Soul's test filter,1,557,0,1,,0,default
786,,25420061,BU Rob13,20170120213451,0,,LTA_Check-B13,1,555,0,1,,0,default
26,"article_namespace == 0
& !('autoconfirmed' in user_groups)
& edit_delta > 1700 
& !( '==' in added_lines ) & !( '[[' in added_lines ) & !( '{{' in added_lines ) & !( '|' in added_lines )",1130897,Ruslik0,20090404191112,0,"Large-ish additions with no internal links or templates may be copyvios or other unconstructive additions.
Testing for a while to see what it hits, might be something to tag or warn
Changed edit_delta check to 1000 from 500
restricted to new users/anons
Changed the description to be more accurate.
Changed edit_delta check to 1500 to reduce sensitivity a little
switched on custom warning message
bumped up to 1700 and added sections to the search strings
switching off warn; by the looks of the log, most people are ignoring it anyway, would be nice if tag was more useful

Reorder for efficiency. - DF

Disabling for now, running slow and debatable usefulness - Hersfold

Marked as deleted - Ruslik",Large unwikified additions by new user,0,548,0,1,,0,default
369,"!(""confirmed"" in user_groups)
& (article_namespace == 4)
& (article_text like ""Articles for deletion*"")",258000,King of Hearts,20110310111517,0,"Creating as log only to test. – EdoDodo
Disabled for performance. --zzuuzz

Deleted. - KoH",New user editing AFD discussions,0,545,0,1,,0,default
804,"!(""confirmed"" in user_groups) &
article_namespace == 0 &
added_lines irlike ""\bDonald|\bTrump""",14882394,MusikAnimal,20161111202340,0,To monitor for Trump-related vandalism following the election. Will disable in a day or so ~MA 2016.11.09,Mentions of Trump by new users,0,543,0,1,,0,default
314,"(article_articleid == 0) &
(article_text rlike ""^[^\/].*\/$"") & 
!(""bot"" in user_groups)",258000,King of Hearts,20120808231323,0,"-Log only. -X!
-28 hits, Adding warning message. -X!
-Ignores bots. -X!
Optimized -- Shirik 6 Apr 2010
-Ignore title if it starts with a / -X! 27 Apr 2010

Not a big problem, disable (condition lim) -P

Marked as deleted - KoH",User creates article ending with a /,0,532,0,1,warn,0,default
82,"!(""autoconfirmed"" in user_groups) &
(article_namespace == 0) &
((added_lines rlike ""<nowiki>(?:.(?<!</nowiki>))*http://(?:.(?<!</nowiki>))*</nowiki>"") | 
(added_lines rlike ""<nowiki>(?:.)*4sh...d(?:.)*</nowiki>"")) &
!(removed_lines rlike ""<nowiki>(?:.(?<!</nowiki>))*(?:.(?<!</nowiki>))*</nowiki>"")",8544547,Shirik,20100502011556,0,"Using nowiki on URLs bypasses the blacklist and is apparently being exploited by vandals (WP:RAF)

No need to hide this. --Conti

Disable, appears to be inactive (log only filter). If you are using this filter, please let me know, and I'll reenable it -Prodego

Marked as deleted. - Ruslik
Restored per a request on IRC related to WP:SPI/Wallflowers98.  4shared and http are searched for separately because not every line is going to contain either of them. This person wanted it on disallow, but I put log only because Im not 100% sure this is going to work the way we want.  Please fix and/or revert if you see an error. -- Soap
Filter is working, logs indicate it is correct, so I'm enabling 'prevent'. Please leave me a talk msg if you disable this. -- Tedder (2009-12-29)
Slightly more general regex for 4shared links in the nowiki tag. -- Tedder (2010-01-01)
See 278, could probably get thrown into here as well. --Q

""No need to hide this. --Conti"" again - Prodego

Disabling per WT:EF --NuclearWarfare
Deleted, superseded by 278 -- Shirik 1 May 2010",Nowiki on urls,0,532,0,1,disallow,0,default
195,"(article_articleid != 0) &
(article_text != ""Michael Jackson"") &
(action == ""edit"") &
!(""autoconfirmed"" in user_groups) &
contains_any(added_lines ,""jackson"",""michael jackson"") &
!(contains_any(removed_lines ,""jackson"",""michael jackson"")) &
!(contains_any(summary ,""reverted to"",""undid edit""))",5711305,Cenarium,20150212173400,0,"Hopefully intended to limit MJ-related vandalism, currently log&tag only. - Hersfold
Clarify tag per Maxim - Hersfold
Disabled, false positives -Maxim
Removing anything that could potentially make a false positive, let's keep this simple. - Hersfold
Hopefully this will keep it from triggering on edits that already mention MJ, and edits that are reverting vandalism. Also setting to trigger for new users only. Reenabling. - Hersfold

Please format your tags properly, see at [[Special:Tags]]. - Cena

False hits, hopefully died down now. Disabled. -Prodego

unhiding details, marking as deleted. -xeno",Michael Jackson edit vandalism,0,532,0,1,,0,default
489,,14882394,MusikAnimal,20160614033305,0,,"Long term IP-hopping abuse, more",1,530,0,1,,0,default
828,"user_age == 0 &
article_namespace == 3 & (
  rmwhitespace(lcase(added_lines)) contains ""#redirect[["" |
  summary contains ""Redirected page to""
)",461626,Od Mishehu,20171102075753,1,"Built to prevent IP disruption of talk pages, tested at 773, will leave log only for a moment whilst it is discussed --Samtar 19/1/17

Added_lines will need regex --Samtar 19/1/17

use lcase(added_lines) to avoid use of regex engine, use_age == 0 for slightly better performance than testing ""user"" in user_groups (string comparison versus integer) ~MA 20167.01.20

enabling disallow. --z

Fixed to avoid FPs with section names starting with the word ""redirect"". --MusikAnimal

Slight modification to allow for the absence of a space after the word ""redirect"". --Od Mishehu",Redirecting talk page,0,527,0,0,disallow,0,default
438,"(article_articleid == 0) & !(user_groups rlike ""bot"") & (article_text rlike ""new\sarticle\sname\shere"")",258000,King of Hearts,20130404080939,0,"useful when they forget to set the article name
:only new

Not really helpful. Disabling. --Reaper 2012-08-17

Mark as deleted. - KoH",Warn if create an article: Enter your new article name here,0,521,0,1,warn,0,default
847,,365454,Zzuuzz,20181104193816,1,,Sandbox troll (WP:LTA/SBT),1,512,0,0,disallow,0,default
661,"(article_namespace == 0) & (article_text rlike ""List of awards and nominations received"")
& ((added_lines rlike ""=="") & (added_lines rlike ""wikitable|awards table"") & !(added_lines rlike ""<ref""))",10639536,Reaper Eternal,20150625135307,0,"log only to start -- Kww
simplified wikitable check -- Kww
added check for common template -- Kww
tried to rearrange to avoid this ridiculous condition usage.
stepped down to ""warn"" due to false positive --Kww
back to blocking: false positive obviously uncommon --Kww

Mainspace only; there were some false positives in userspace -- TTO

Filter deleted. Completely inappropriate use of edit filter. --Reaper 2015-06-25",unsourced section added to awards article,0,495,0,1,"warn,disallow",0,default
215,,8544547,Shirik,20100502011708,0,,AnonTalk 2,1,489,0,1,"throttle,disallow",0,default
809,,365454,Zzuuzz,20181111190314,1,,SPI disruption,1,487,0,0,disallow,0,default
829,,25420061,BU Rob13,20171014180255,0,,Possible article hijacking,1,487,0,0,,0,default
742,,502540,Xaosflux,20190105155622,0,,BT UserTalkPage stalker,1,487,0,0,"throttle,disallow",0,default
43,"!(""autoconfirmed"" in user_groups)
& (""Articles for deletion"" in article_text)
& !(removed_lines in added_lines)
&
(
  count(""keep"",lcase(added_lines)) < 
     count(""keep"",lcase(removed_lines)) | 
  count(""delete"",lcase(added_lines)) < 
     count(""delete"",lcase(removed_lines)) | 
  count(""redirect"",lcase(added_lines)) < 
     count(""redirect"",lcase(removed_lines)) | 
  count(""merge"",lcase(added_lines)) < 
     count(""merge"",lcase(removed_lines))
)",1130897,Ruslik0,20090928191833,0,"This filter tests if an edit by a non-autoconfirmed user lowers the amount of the most common types of ""votes"" in an AFD which is usually associated with attempts to change the outcome of the debate.
(With thanks to Prodego for keeping me on my toes)

Possible improvements: Further changes might involve including other user classes, adding warnings or disallowing the changes depending on how this will run and what the most common trigger events are.

optimizing - Hersfold

Unfortunately this filter also applies when a user removes their own !vote. - Ruslik0

That's why I'm keeping it on logging such edits for further review. Without a way to distinguish between their own and other people's votes, there's no way to add consequences, although perhaps we could have a warning template and recommend strikethroughs instead (for their own votes). - ~~~~

Simply format and cleaner syntax.  -DF

Optimize slightly by removing prefix. - KoH

Optimize: Most new users commenting on AfDs don't do this, so check if it's simply adding a line. - KoH

Disable, appears to be inactive. If you are using this filter, please let me know, and I'll reenable it -Prodego

Marked as deleted. - Ruslik",New user removing AfD comments,0,480,0,1,,0,default
770,"user_age == 0 &
article_namespace == 0 & (
  cdv :=""((causing|leading to) death|complications from|she bore him|her expecting parents|resting_place=cremated)"";

  added_lines irlike cdv &
  !(removed_lines irlike cdv)
)",14882394,MusikAnimal,20180424233552,0,"Private testing of requested filter (Wikipedia:Edit_filter/Requested#Cause_of_death_vandal), likely to be moved to a LTA filter if proven  --Samtar

Made public after consideration and advice from MA  --Samtar 30/06/16

Disabled for now, vandal apparently has taken a break ~MA",Causing death vandal,0,474,0,0,,0,default
393,"article_namespace == 0
& !""autoconfirmed"" in user_groups
& !article_text in added_lines
& old_wikitext rlike ""[Cc][Aa][Tt][Ee][Gg][Oo][Rr][Yy]\:[Ll][Ii][Vv][Ii][Nn][Gg] [Pp][Ee][Oo][Pp][Ll][Ee]""
& old_wikitext rlike ""[Ii][Cc][Ee] [Hh][Oo][Cc][Kk][Ee][Yy]""
& (summary contains ""Career statistics"" | summary contains ""Regular season and playoffs"" | summary contains  ""Regular season"" | summary contains ""Playoffs"")",3516226,Maxim,20110422015403,0,"WP:HOCKEY has a guideline that strongly discourages mid-season updates to player statistics,for consistency. This filter picks up on changes if the edit is made directly to the stats section by non-autoconfirmed users. Presently set to only log edits, might add a tag if the filter is particularly effective. --Maxim
:Added more possible edit summaries. --Maxim
::Messed something up...
:::This should work now. --Maxim
::::False positives, disable -P (was already fixed, undo) -P
:Disable/delete, filter not particularly useful. --Maxim",Ice hockey statistics,0,469,0,1,,0,default
